20:09:22 INFO  manager.ApplicationManager - All tests start in 'Chrome' browser
20:09:23 INFO  tests.TestBase - Name of test --->addNewContactSuccessProvider
20:09:23 INFO  manager.MyListener - Start find 'element'-----> By.xpath: //button[text()='Sign Out']
20:09:28 INFO  manager.MyListener - The element with 'locator'---> By.xpath: //button[text()='Sign Out']--> was found
20:09:28 INFO  manager.MyListener - Start find 'element'-----> By.cssSelector: [href= '/login']
20:09:28 INFO  manager.MyListener - The element with 'locator'---> By.cssSelector: [href= '/login']--> was found
20:09:29 INFO  manager.MyListener - Start find 'element'-----> By.cssSelector: [placeholder='Email']
20:09:29 INFO  manager.MyListener - The element with 'locator'---> By.cssSelector: [placeholder='Email']--> was found
20:09:29 INFO  manager.MyListener - Start find 'element'-----> By.cssSelector: [placeholder='Email']
20:09:29 INFO  manager.MyListener - The element with 'locator'---> By.cssSelector: [placeholder='Email']--> was found
20:09:29 INFO  manager.MyListener - Start find 'element'-----> By.cssSelector: [placeholder='Email']
20:09:29 INFO  manager.MyListener - The element with 'locator'---> By.cssSelector: [placeholder='Email']--> was found
20:09:29 INFO  manager.MyListener - Start find 'element'-----> By.cssSelector: [placeholder='Password']
20:09:29 INFO  manager.MyListener - The element with 'locator'---> By.cssSelector: [placeholder='Password']--> was found
20:09:29 INFO  manager.MyListener - Start find 'element'-----> By.cssSelector: [placeholder='Password']
20:09:29 INFO  manager.MyListener - The element with 'locator'---> By.cssSelector: [placeholder='Password']--> was found
20:09:29 INFO  manager.MyListener - Start find 'element'-----> By.cssSelector: [placeholder='Password']
20:09:29 INFO  manager.MyListener - The element with 'locator'---> By.cssSelector: [placeholder='Password']--> was found
20:09:29 INFO  manager.MyListener - Start find 'element'-----> By.cssSelector: button
20:09:29 INFO  manager.MyListener - The element with 'locator'---> By.cssSelector: button--> was found
20:09:29 INFO  tests.TestBase - Contact was added for userUser{email='lina@gmail.com', password='Lina12345$'}
20:09:29 INFO  manager.MyListener - Start find 'element'-----> By.cssSelector: .contact-item_card__2SOIM
20:09:30 INFO  manager.MyListener - The element with 'locator'---> By.cssSelector: .contact-item_card__2SOIM--> was found
20:09:30 INFO  tests.TestBase - The test 'Add new contact' start with count of contact in start--->8
