23:16:02 INFO  manager.ApplicationManager - All tests start in 'Chrome' browser
23:16:03 INFO  tests.TestBase - Name of test --->loginSuccessTestDPfromFile
23:16:03 INFO  manager.MyListener - Start find 'element'-----> By.xpath: //button[text()='Sign Out']
23:16:08 INFO  manager.MyListener - The element with 'locator'---> By.xpath: //button[text()='Sign Out']--> was found
23:16:08 INFO  tests.TestBase - The test 'Login valid data' start with data---->User{email='lina@gmail.com', password='Lina12345$'}
23:16:08 INFO  manager.MyListener - Start find 'element'-----> By.cssSelector: [href= '/login']
23:16:08 INFO  manager.MyListener - The element with 'locator'---> By.cssSelector: [href= '/login']--> was found
23:16:09 INFO  manager.MyListener - Start find 'element'-----> By.cssSelector: [placeholder='Email']
23:16:09 INFO  manager.MyListener - The element with 'locator'---> By.cssSelector: [placeholder='Email']--> was found
23:16:09 INFO  manager.MyListener - Start find 'element'-----> By.cssSelector: [placeholder='Email']
23:16:09 INFO  manager.MyListener - The element with 'locator'---> By.cssSelector: [placeholder='Email']--> was found
23:16:09 INFO  manager.MyListener - Start find 'element'-----> By.cssSelector: [placeholder='Email']
23:16:09 INFO  manager.MyListener - The element with 'locator'---> By.cssSelector: [placeholder='Email']--> was found
23:16:09 INFO  manager.MyListener - Start find 'element'-----> By.cssSelector: [placeholder='Password']
23:16:09 INFO  manager.MyListener - The element with 'locator'---> By.cssSelector: [placeholder='Password']--> was found
23:16:09 INFO  manager.MyListener - Start find 'element'-----> By.cssSelector: [placeholder='Password']
23:16:09 INFO  manager.MyListener - The element with 'locator'---> By.cssSelector: [placeholder='Password']--> was found
23:16:09 INFO  manager.MyListener - Start find 'element'-----> By.cssSelector: [placeholder='Password']
23:16:09 INFO  manager.MyListener - The element with 'locator'---> By.cssSelector: [placeholder='Password']--> was found
23:16:09 INFO  manager.MyListener - Start find 'element'-----> By.cssSelector: button
23:16:09 INFO  manager.MyListener - The element with 'locator'---> By.cssSelector: button--> was found
23:16:11 INFO  manager.MyListener - Start find 'element'-----> By.xpath: //button[text()='Sign Out']
23:16:11 INFO  manager.MyListener - The element with 'locator'---> By.xpath: //button[text()='Sign Out']--> was found
23:16:11 INFO  tests.TestBase - Name of test --->loginSuccessTestDPfromFile
23:16:11 INFO  manager.MyListener - Start find 'element'-----> By.xpath: //button[text()='Sign Out']
23:16:11 INFO  manager.MyListener - The element with 'locator'---> By.xpath: //button[text()='Sign Out']--> was found
23:16:11 INFO  manager.MyListener - Start find 'element'-----> By.xpath: //button[text()='Sign Out']
23:16:11 INFO  manager.MyListener - The element with 'locator'---> By.xpath: //button[text()='Sign Out']--> was found
23:16:11 INFO  tests.TestBase - The test 'Login valid data' start with data---->User{email='noa@gmail.com', password='Nnoa12345$'}
23:16:11 INFO  manager.MyListener - Start find 'element'-----> By.cssSelector: [href= '/login']
23:16:11 INFO  manager.MyListener - The element with 'locator'---> By.cssSelector: [href= '/login']--> was found
23:16:12 INFO  manager.MyListener - Start find 'element'-----> By.cssSelector: [placeholder='Email']
23:16:12 INFO  manager.MyListener - The element with 'locator'---> By.cssSelector: [placeholder='Email']--> was found
23:16:12 INFO  manager.MyListener - Start find 'element'-----> By.cssSelector: [placeholder='Email']
23:16:12 INFO  manager.MyListener - The element with 'locator'---> By.cssSelector: [placeholder='Email']--> was found
23:16:12 INFO  manager.MyListener - Start find 'element'-----> By.cssSelector: [placeholder='Email']
23:16:12 INFO  manager.MyListener - The element with 'locator'---> By.cssSelector: [placeholder='Email']--> was found
23:16:12 INFO  manager.MyListener - Start find 'element'-----> By.cssSelector: [placeholder='Password']
23:16:12 INFO  manager.MyListener - The element with 'locator'---> By.cssSelector: [placeholder='Password']--> was found
23:16:12 INFO  manager.MyListener - Start find 'element'-----> By.cssSelector: [placeholder='Password']
23:16:12 INFO  manager.MyListener - The element with 'locator'---> By.cssSelector: [placeholder='Password']--> was found
23:16:12 INFO  manager.MyListener - Start find 'element'-----> By.cssSelector: [placeholder='Password']
23:16:12 INFO  manager.MyListener - The element with 'locator'---> By.cssSelector: [placeholder='Password']--> was found
23:16:12 INFO  manager.MyListener - Start find 'element'-----> By.cssSelector: button
23:16:12 INFO  manager.MyListener - The element with 'locator'---> By.cssSelector: button--> was found
23:16:14 INFO  manager.MyListener - Start find 'element'-----> By.xpath: //button[text()='Sign Out']
23:16:14 INFO  manager.MyListener - The element with 'locator'---> By.xpath: //button[text()='Sign Out']--> was found
